robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-6,taking_pod,"(12,2)",4.5,5.100000000000001,intersection-1,0.0006693749999999998,0
robot-16,taking_pod,"(11,7)",1.05,7.200000000000006,intersection-13,0.001164375,1
robot-17,taking_pod,"(20,14)",6.750000000000005,7.500000000000007,intersection-43,0.0008287499999999998,0
robot-11,taking_pod,"(20,13)",8.70000000000001,9.300000000000011,intersection-31,0.0005793749999999999,0
robot-4,taking_pod,"(10,25)",0.15,10.500000000000014,intersection-55,0.0034424999999999976,2
robot-17,taking_pod,"(20,14)",10.800000000000015,11.700000000000017,intersection-31,0.0006093750000000001,0
robot-18,taking_pod,"(11,5)",8.40000000000001,12.450000000000019,intersection-7,0.001666875,0
robot-1,taking_pod,"(11,20)",10.500000000000014,22.499999999999964,intersection-55,0.005219999999999999,2
robot-17,delivering_pod,"(4,15)",18.300000000000004,24.89999999999994,intersection-31,0.00546,0
robot-16,delivering_pod,"(4,15)",17.100000000000016,25.949999999999932,intersection-13,0.003962499999999999,0
robot-14,delivering_pod,"(4,21)",19.349999999999994,27.599999999999916,intersection-7,0.005673749999999999,2
robot-10,delivering_pod,"(4,15)",13.650000000000022,29.3999999999999,intersection-55,0.005854374999999998,1
robot-1,taking_pod,"(11,20)",22.499999999999964,29.999999999999893,intersection-49,0.0027731249999999987,1
robot-18,delivering_pod,"(4,15)",23.84999999999995,32.69999999999987,intersection-13,0.003962499999999999,0
