robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-6,delivering_pod,"(4,9)",1.7999999999999996,4.65,intersection-37,0.00046124999999999996,1
robot-18,delivering_pod,"(4,15)",3.149999999999999,6.0000000000000036,intersection-61,0.0005099999999999999,2
robot-8,delivering_pod,"(4,9)",4.5,10.050000000000013,intersection-61,0.0031243749999999982,1
robot-11,delivering_pod,"(4,15)",3.5999999999999988,10.500000000000014,intersection-49,0.0022012499999999996,1
robot-10,delivering_pod,"(4,9)",6.300000000000004,11.700000000000017,intersection-7,0.0036749999999999986,1
robot-17,delivering_pod,"(4,9)",4.65,12.300000000000018,intersection-13,0.002806874999999998,1
robot-6,delivering_pod,"(4,9)",4.65,12.75000000000002,intersection-31,0.002975624999999998,1
robot-1,delivering_pod,"(4,15)",7.350000000000007,13.350000000000021,intersection-1,0.004567499999999999,1
robot-8,delivering_pod,"(4,9)",10.050000000000013,14.850000000000025,intersection-55,0.0021374999999999996,2
robot-11,delivering_pod,"(4,15)",10.500000000000014,15.300000000000026,intersection-43,0.0020725,1
robot-17,delivering_pod,"(4,9)",12.300000000000018,17.250000000000014,intersection-7,0.0021943749999999997,2
robot-21,delivering_pod,"(4,9)",14.100000000000023,18.150000000000006,intersection-55,0.0057375,2
robot-7,delivering_pod,"(4,15)",13.650000000000022,19.499999999999993,intersection-7,0.005364999999999997,1
robot-22,delivering_pod,"(4,15)",16.50000000000002,20.549999999999983,intersection-43,0.00580125,2
robot-3,delivering_pod,"(4,15)",16.950000000000017,20.84999999999998,intersection-31,0.005578125,1
robot-27,delivering_pod,"(4,15)",17.250000000000014,21.299999999999976,intersection-55,0.00580125,1
robot-9,delivering_pod,"(4,15)",18.000000000000007,22.04999999999997,intersection-43,0.005261249999999999,1
robot-19,delivering_pod,"(4,15)",18.6,22.649999999999963,intersection-19,0.00580125,1
robot-25,delivering_pod,"(4,15)",21.449999999999974,25.499999999999936,intersection-55,0.0057375,2
robot-20,delivering_pod,"(4,15)",22.649999999999963,26.699999999999925,intersection-19,0.00580125,1
robot-1,delivering_pod,"(4,15)",23.699999999999953,27.749999999999915,intersection-7,0.0057375,1
robot-18,delivering_pod,"(4,15)",24.449999999999946,28.499999999999908,intersection-55,0.00580125,1
robot-5,delivering_pod,"(4,9)",28.799999999999905,32.849999999999866,intersection-55,0.0057375,1
robot-15,delivering_pod,"(4,9)",32.999999999999865,36.89999999999983,intersection-19,0.005578125,1
robot-14,delivering_pod,"(4,9)",37.04999999999983,40.94999999999979,intersection-19,0.005578125,1
robot-28,delivering_pod,"(4,9)",41.99999999999978,45.89999999999974,intersection-19,0.005578125,2
robot-29,delivering_pod,"(4,9)",43.499999999999766,47.54999999999973,intersection-19,0.00553125,1
robot-13,returning_pod,"(20,4)",62.24999999999959,66.14999999999965,intersection-1,0.005578125,1
robot-12,returning_pod,"(11,14)",73.49999999999993,75.75000000000001,intersection-37,0.00245875,1
robot-13,returning_pod,"(20,4)",76.50000000000004,79.80000000000017,intersection-7,0.00063,1
robot-12,returning_pod,"(11,14)",75.75000000000001,83.85000000000032,intersection-31,0.002936874999999998,1
robot-16,returning_pod,"(14,8)",88.20000000000049,93.7500000000007,intersection-25,0.0031881249999999987,1
robot-16,returning_pod,"(14,8)",93.7500000000007,98.55000000000088,intersection-19,0.00208875,2
robot-4,delivering_pod,"(4,15)",95.55000000000076,101.10000000000097,intersection-25,0.0031243749999999982,1
robot-13,delivering_pod,"(4,15)",96.15000000000079,102.75000000000104,intersection-19,0.0056793749999999995,3
robot-4,delivering_pod,"(4,15)",101.10000000000097,107.1000000000012,intersection-19,0.002265625,2
robot-16,delivering_pod,"(4,15)",101.850000000001,110.10000000000132,intersection-19,0.00063,1
robot-6,returning_pod,"(16,16)",120.60000000000171,122.8500000000018,intersection-37,0.00245875,1
robot-23,returning_pod,"(12,8)",127.20000000000196,132.75000000000216,intersection-25,0.0031881249999999987,1
robot-23,returning_pod,"(12,8)",132.75000000000216,137.55000000000234,intersection-19,0.0021374999999999996,1
robot-30,returning_pod,"(38,19)",137.40000000000234,139.3500000000024,intersection-37,0.0026774999999999993,1
robot-30,returning_pod,"(38,19)",139.3500000000024,140.10000000000244,intersection-31,0.0008924999999999998,2
robot-30,returning_pod,"(38,19)",140.10000000000244,141.4500000000025,intersection-37,0.001785,1
robot-6,delivering_pod,"(4,9)",122.8500000000018,145.20000000000263,intersection-31,0.004258749999999997,1
robot-24,returning_pod,"(18,13)",143.85000000000258,148.05000000000274,intersection-25,0.005396874999999999,1
robot-3,returning_pod,"(30,14)",152.2500000000029,156.30000000000305,intersection-25,0.0057375,1
robot-24,delivering_pod,"(4,15)",177.75000000000387,181.80000000000402,intersection-31,0.0057375,1
robot-30,delivering_pod,"(4,15)",187.20000000000422,191.10000000000437,intersection-31,0.005578125,1
robot-3,delivering_pod,"(4,15)",196.9500000000046,201.00000000000475,intersection-31,0.00580125,1
robot-10,returning_pod,"(19,4)",201.45000000000476,205.3500000000049,intersection-1,0.005578125,1
robot-10,returning_pod,"(19,4)",215.7000000000053,219.90000000000546,intersection-7,0.00130125,1
robot-11,returning_pod,"(23,26)",218.85000000000542,222.90000000000558,intersection-61,0.00580125,1
robot-26,delivering_pod,"(4,15)",212.40000000000518,224.10000000000562,intersection-49,0.0028762499999999986,1
robot-26,delivering_pod,"(4,15)",224.10000000000562,231.6000000000059,intersection-43,0.002188125,1
robot-10,delivering_pod,"(4,15)",228.15000000000578,234.150000000006,intersection-7,0.004567499999999999,1
robot-11,delivering_pod,"(4,21)",255.75000000000682,259.80000000000626,intersection-55,0.00580125,1
robot-22,returning_pod,"(24,23)",266.2500000000053,270.3000000000047,intersection-49,0.00580125,1
robot-2,returning_pod,"(19,28)",275.4000000000039,279.4500000000033,intersection-49,0.00580125,1
robot-9,returning_pod,"(38,22)",294.15000000000106,298.05000000000047,intersection-25,0.005578125,1
robot-2,returning_pod,"(19,28)",295.0500000000009,299.2500000000003,intersection-55,0.00130125,1
robot-22,delivering_pod,"(4,21)",302.9999999999997,307.0499999999991,intersection-43,0.00580125,1
robot-14,returning_pod,"(35,5)",306.2999999999992,310.3499999999986,intersection-13,0.00580125,1
robot-2,delivering_pod,"(4,21)",307.49999999999903,313.4999999999981,intersection-55,0.004567499999999999,1
robot-19,returning_pod,"(20,14)",312.8999999999982,316.7999999999976,intersection-25,0.005578125,1
robot-19,delivering_pod,"(4,21)",333.4499999999951,340.0499999999941,intersection-31,0.00546,1
robot-14,delivering_pod,"(4,21)",359.2499999999912,363.2999999999906,intersection-7,0.00580125,1
robot-22,returning_pod,"(19,20)",361.6499999999908,363.59999999999053,intersection-37,0.0026774999999999993,1
robot-22,returning_pod,"(19,20)",363.59999999999053,364.3499999999904,intersection-31,0.0008924999999999998,1
robot-22,returning_pod,"(19,20)",364.3499999999904,365.6999999999902,intersection-37,0.001785,1
robot-21,returning_pod,"(23,19)",366.4499999999901,370.3499999999895,intersection-25,0.005578125,1
robot-9,delivering_pod,"(4,21)",371.39999999998935,375.29999999998876,intersection-43,0.005578125,1
robot-22,returning_pod,"(19,20)",376.04999999998864,380.249999999988,intersection-43,0.00130125,1
robot-15,returning_pod,"(22,4)",388.9499999999867,392.8499999999861,intersection-1,0.005578125,1
robot-22,delivering_pod,"(4,21)",388.49999999998676,394.49999999998585,intersection-43,0.004567499999999999,1
robot-27,returning_pod,"(30,22)",391.79999999998626,395.69999999998566,intersection-25,0.005578125,1
robot-2,returning_pod,"(29,26)",392.54999999998614,396.5999999999855,intersection-49,0.00580125,1
robot-29,returning_pod,"(32,20)",403.79999999998444,407.69999999998385,intersection-25,0.005578125,2
robot-11,delivering_pod,"(4,21)",406.799999999984,409.04999999998364,intersection-37,0.0023949999999999996,1
robot-20,returning_pod,"(26,8)",405.8999999999841,409.9499999999835,intersection-25,0.00580125,1
