robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-17,taking_pod,"(11,20)",1.3499999999999999,5.400000000000002,intersection-31,0.001666875,0
robot-1,taking_pod,"(16,19)",5.100000000000001,6.0000000000000036,intersection-37,0.0005981250000000001,0
robot-7,taking_pod,"(19,25)",11.850000000000017,12.450000000000019,intersection-31,0.0006693749999999998,0
robot-17,taking_pod,"(11,20)",12.300000000000018,13.05000000000002,intersection-37,0.0007337499999999999,0
robot-7,taking_pod,"(19,25)",15.900000000000027,16.50000000000002,intersection-43,0.0005793749999999999,0
robot-1,delivering_pod,"(4,21)",12.60000000000002,21.89999999999997,intersection-37,0.00169875,0
robot-11,delivering_pod,"(4,9)",22.04999999999997,26.09999999999993,intersection-31,0.0057375,2
robot-4,delivering_pod,"(4,9)",18.9,28.34999999999991,intersection-55,0.005737499999999999,1
robot-1,delivering_pod,"(4,21)",21.89999999999997,31.949999999999875,intersection-31,0.0022443749999999994,1
robot-18,delivering_pod,"(4,9)",35.249999999999844,45.44999999999975,intersection-55,0.002718749999999999,1
robot-10,delivering_pod,"(4,9)",39.5999999999998,47.09999999999973,intersection-37,0.002188125,0
robot-16,delivering_pod,"(4,21)",37.79999999999982,47.39999999999973,intersection-19,0.005960624999999999,1
robot-15,delivering_pod,"(4,9)",38.249999999999815,47.699999999999726,intersection-7,0.005737499999999999,2
robot-5,delivering_pod,"(4,21)",34.049999999999855,52.19999999999968,intersection-55,0.005582499999999998,2
robot-6,delivering_pod,"(4,21)",44.99999999999975,54.44999999999966,intersection-7,0.005271249999999999,2
robot-10,delivering_pod,"(4,9)",47.09999999999973,57.149999999999636,intersection-31,0.0022931249999999996,2
robot-7,delivering_pod,"(4,9)",45.599999999999746,58.79999999999962,intersection-55,0.005769374999999998,2
robot-12,delivering_pod,"(4,21)",51.59999999999969,61.1999999999996,intersection-7,0.005366874999999999,2
robot-13,delivering_pod,"(4,21)",53.39999999999967,62.84999999999958,intersection-55,0.005737499999999999,1
robot-9,delivering_pod,"(4,9)",55.49999999999965,64.9499999999996,intersection-43,0.005737499999999999,1
robot-19,delivering_pod,"(4,9)",56.099999999999646,65.69999999999963,intersection-31,0.005960624999999999,2
robot-14,delivering_pod,"(4,9)",58.199999999999626,67.79999999999971,intersection-7,0.005404374999999999,2
robot-3,delivering_pod,"(4,9)",62.84999999999958,72.44999999999989,intersection-31,0.005404374999999999,1
robot-2,delivering_pod,"(4,9)",64.9499999999996,74.54999999999997,intersection-7,0.0053081249999999995,1
