robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-19,taking_pod,"(17,20)",5.700000000000003,6.600000000000005,intersection-43,0.000609375,0
robot-5,taking_pod,"(14,11)",6.600000000000005,7.350000000000007,intersection-13,0.0008287499999999998,0
robot-10,taking_pod,"(16,26)",9.450000000000012,10.200000000000014,intersection-49,0.0005087500000000001,0
robot-9,taking_pod,"(16,19)",11.100000000000016,12.000000000000018,intersection-37,0.0006093750000000001,0
robot-1,taking_pod,"(11,7)",14.100000000000023,18.300000000000004,intersection-13,0.00130125,1
robot-10,delivering_pod,"(4,21)",15.300000000000026,19.349999999999994,intersection-55,0.001666875,0
robot-9,delivering_pod,"(4,15)",18.6,26.849999999999923,intersection-37,0.00169875,0
robot-5,delivering_pod,"(4,21)",15.300000000000026,28.19999999999991,intersection-19,0.002285625,0
robot-1,delivering_pod,"(4,15)",24.89999999999994,33.74999999999986,intersection-13,0.003962499999999999,0
robot-11,delivering_pod,"(4,15)",29.999999999999893,35.69999999999984,intersection-7,0.005737499999999999,2
robot-19,delivering_pod,"(4,9)",13.05000000000002,41.549999999999784,intersection-43,0.002782499999999999,1
robot-7,delivering_pod,"(4,9)",18.75,45.599999999999746,intersection-43,0.005918124999999998,1
robot-9,delivering_pod,"(4,15)",26.849999999999923,65.84999999999964,intersection-31,0.0023093749999999994,1
robot-1,delivering_pod,"(4,15)",33.74999999999986,65.99999999999964,intersection-7,0.0022012499999999996,1
robot-17,delivering_pod,"(4,21)",65.84999999999964,72.5999999999999,intersection-31,0.005822499999999999,2
robot-13,delivering_pod,"(4,15)",68.54999999999974,76.50000000000004,intersection-31,0.005732499999999998,1
robot-18,delivering_pod,"(4,21)",30.899999999999885,81.75000000000024,intersection-19,0.005737499999999999,2
robot-16,delivering_pod,"(4,9)",44.39999999999976,83.10000000000029,intersection-19,0.005488749999999997,1
robot-12,delivering_pod,"(4,21)",33.74999999999986,83.55000000000031,intersection-55,0.005886249999999998,3
robot-14,delivering_pod,"(4,21)",58.49999999999962,85.65000000000039,intersection-55,0.005928749999999997,2
robot-8,delivering_pod,"(4,15)",36.299999999999834,89.55000000000054,intersection-55,0.005748124999999997,1
robot-2,delivering_pod,"(4,21)",63.599999999999575,101.700000000001,intersection-43,0.005737499999999999,1
robot-3,delivering_pod,"(4,21)",101.700000000001,143.55000000000257,intersection-19,0.005886249999999998,2
robot-6,taking_pod,"(17,28)",143.10000000000255,147.1500000000027,intersection-37,0.0015131250000000001,0
robot-20,delivering_pod,"(4,21)",103.05000000000105,147.60000000000272,intersection-19,0.005674999999999997,1
robot-6,taking_pod,"(17,28)",152.5500000000029,153.30000000000294,intersection-43,0.0008924999999999998,0
robot-6,taking_pod,"(17,28)",156.60000000000306,157.5000000000031,intersection-55,0.0005981250000000001,0
