robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-8,taking_pod,"(10,26)",1.3499999999999999,6.300000000000004,intersection-43,0.0035062499999999985,1
robot-10,taking_pod,"(20,14)",10.650000000000015,13.950000000000022,intersection-31,0.00063,1
robot-8,taking_pod,"(10,26)",13.800000000000022,14.550000000000024,intersection-49,0.0007337499999999999,0
robot-13,delivering_pod,"(4,21)",9.900000000000013,14.550000000000024,intersection-7,0.0025593749999999996,0
robot-1,delivering_pod,"(4,15)",7.6500000000000075,15.150000000000025,intersection-31,0.002188125,0
robot-3,delivering_pod,"(4,15)",14.250000000000023,18.300000000000004,intersection-19,0.001666875,0
robot-16,taking_pod,"(17,16)",20.84999999999998,21.599999999999973,intersection-31,0.0007387499999999999,0
robot-12,taking_pod,"(20,25)",18.6,21.89999999999997,intersection-55,0.00067875,1
robot-15,delivering_pod,"(4,15)",21.599999999999973,25.649999999999935,intersection-7,0.00580125,1
robot-4,delivering_pod,"(4,15)",22.349999999999966,26.399999999999928,intersection-19,0.00580125,1
robot-19,delivering_pod,"(4,15)",22.499999999999964,26.549999999999926,intersection-55,0.0057375,1
robot-10,delivering_pod,"(4,15)",20.549999999999983,27.14999999999992,intersection-31,0.00546,0
robot-17,delivering_pod,"(4,15)",27.899999999999913,31.799999999999876,intersection-7,0.005578125,1
robot-16,delivering_pod,"(4,21)",27.599999999999916,32.24999999999987,intersection-31,0.0025593749999999996,1
robot-7,taking_pod,"(10,13)",32.24999999999987,32.999999999999865,intersection-25,0.0008924999999999998,0
robot-11,delivering_pod,"(4,15)",31.949999999999875,35.84999999999984,intersection-55,0.005578125,1
robot-6,delivering_pod,"(4,21)",32.09999999999987,36.149999999999835,intersection-43,0.00580125,1
robot-9,taking_pod,"(10,10)",28.19999999999991,37.04999999999983,intersection-31,0.005280624999999997,2
robot-5,taking_pod,"(14,19)",34.79999999999985,39.14999999999981,intersection-31,0.00508375,1
robot-12,delivering_pod,"(4,15)",36.299999999999834,40.349999999999795,intersection-55,0.0057375,3
robot-2,delivering_pod,"(4,15)",38.249999999999815,42.599999999999774,intersection-55,0.005086249999999999,2
robot-20,delivering_pod,"(4,15)",39.299999999999805,43.34999999999977,intersection-19,0.00580125,1
robot-18,delivering_pod,"(4,21)",40.1999999999998,44.549999999999756,intersection-55,0.004799999999999998,1
robot-5,taking_pod,"(14,19)",43.79999999999976,44.699999999999754,intersection-37,0.0006093750000000001,0
