robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-1,taking_pod,"(12,2)",4.199999999999999,4.950000000000001,intersection-1,0.0008287499999999998,0
robot-13,taking_pod,"(13,4)",1.6499999999999997,8.70000000000001,intersection-19,0.002019375,1
robot-8,taking_pod,"(12,19)",8.55000000000001,9.450000000000012,intersection-37,0.000609375,0
robot-9,taking_pod,"(11,1)",8.85000000000001,9.600000000000012,intersection-25,0.0008287499999999998,1
robot-7,taking_pod,"(22,5)",2.3999999999999995,10.800000000000015,intersection-25,0.003793749999999999,1
robot-2,taking_pod,"(17,28)",10.800000000000015,11.400000000000016,intersection-55,0.0005793749999999999,0
robot-9,taking_pod,"(11,1)",12.90000000000002,13.650000000000022,intersection-13,0.0008924999999999998,1
robot-3,delivering_pod,"(4,9)",12.000000000000018,18.6,intersection-31,0.00546,0
robot-2,delivering_pod,"(4,9)",17.400000000000013,22.04999999999997,intersection-55,0.0025593749999999996,0
robot-20,delivering_pod,"(4,21)",19.64999999999999,23.699999999999953,intersection-19,0.00580125,2
robot-8,delivering_pod,"(4,21)",15.900000000000027,23.99999999999995,intersection-37,0.002975624999999998,0
robot-9,delivering_pod,"(4,9)",19.79999999999999,25.799999999999933,intersection-1,0.004567499999999999,0
robot-7,taking_pod,"(22,5)",10.800000000000015,26.09999999999993,intersection-19,0.0019593749999999997,1
robot-12,delivering_pod,"(4,9)",23.399999999999956,27.29999999999992,intersection-55,0.005578125,1
robot-13,taking_pod,"(13,4)",8.70000000000001,28.799999999999905,intersection-13,0.001576875,1
robot-4,delivering_pod,"(4,9)",20.399999999999984,29.2499999999999,intersection-13,0.003962499999999999,0
robot-7,taking_pod,"(22,5)",29.3999999999999,30.29999999999989,intersection-19,0.000598125,0
robot-13,taking_pod,"(13,4)",32.09999999999987,32.999999999999865,intersection-13,0.000598125,0
robot-8,delivering_pod,"(4,21)",23.99999999999995,34.49999999999985,intersection-31,0.0023287499999999997,1
robot-18,delivering_pod,"(4,9)",26.09999999999993,34.49999999999985,intersection-7,0.00141375,2
robot-14,taking_pod,"(11,20)",36.44999999999983,37.04999999999983,intersection-37,0.0005793749999999999,0
robot-4,delivering_pod,"(4,9)",29.2499999999999,38.54999999999981,intersection-7,0.0024681249999999985,3
robot-5,delivering_pod,"(4,21)",34.49999999999985,51.74999999999969,intersection-7,0.005604999999999999,2
robot-9,delivering_pod,"(4,9)",38.09999999999982,52.949999999999676,intersection-7,0.005514374999999998,3
robot-16,delivering_pod,"(4,21)",47.699999999999726,53.69999999999967,intersection-55,0.004567499999999999,0
robot-10,delivering_pod,"(4,9)",51.74999999999969,55.79999999999965,intersection-7,0.00580125,2
robot-11,delivering_pod,"(4,9)",51.74999999999969,55.79999999999965,intersection-19,0.00580125,1
robot-6,delivering_pod,"(4,9)",52.949999999999676,57.299999999999635,intersection-7,0.0049749999999999985,1
robot-17,delivering_pod,"(4,9)",55.79999999999965,59.84999999999961,intersection-31,0.00580125,1
robot-19,delivering_pod,"(4,9)",59.84999999999961,63.749999999999574,intersection-31,0.005578125,1
robot-7,delivering_pod,"(4,9)",86.70000000000043,101.700000000001,intersection-19,0.005673749999999999,1
robot-3,returning_pod,"(20,14)",101.10000000000097,105.15000000000113,intersection-25,0.0057375,1
robot-1,returning_pod,"(12,2)",110.85000000000134,117.6000000000016,intersection-13,0.005049374999999999,1
robot-3,taking_pod,"(20,4)",124.05000000000184,124.65000000000187,intersection-19,0.0006693749999999998,0
