robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-18,delivering_pod,"(4,21)",5.400000000000002,9.150000000000011,intersection-37,0.0012675,1
robot-1,delivering_pod,"(4,9)",8.250000000000009,12.150000000000018,intersection-31,0.005578125,2
robot-10,delivering_pod,"(4,9)",8.100000000000009,12.150000000000018,intersection-7,0.00580125,1
robot-16,delivering_pod,"(4,9)",4.950000000000001,13.500000000000021,intersection-25,0.003014999999999998,2
robot-2,delivering_pod,"(4,9)",4.5,15.000000000000025,intersection-25,0.0024812499999999995,1
robot-5,delivering_pod,"(4,9)",11.100000000000016,15.000000000000025,intersection-19,0.005488125,3
robot-30,delivering_pod,"(4,9)",12.000000000000018,16.050000000000026,intersection-43,0.0057375,1
robot-18,delivering_pod,"(4,21)",9.150000000000011,17.250000000000014,intersection-31,0.002975624999999998,3
robot-16,delivering_pod,"(4,9)",13.500000000000021,18.6,intersection-19,0.0021562499999999997,3
robot-21,delivering_pod,"(4,9)",16.050000000000026,20.099999999999987,intersection-31,0.0057375,2
robot-3,delivering_pod,"(4,9)",16.950000000000017,20.99999999999998,intersection-19,0.00549375,2
robot-22,delivering_pod,"(4,9)",17.100000000000016,21.449999999999974,intersection-31,0.005017499999999999,1
robot-9,delivering_pod,"(4,9)",18.000000000000007,22.04999999999997,intersection-55,0.00580125,1
robot-2,delivering_pod,"(4,9)",15.000000000000025,27.899999999999913,intersection-19,0.0023125,3
robot-6,delivering_pod,"(4,9)",20.99999999999998,28.799999999999905,intersection-19,0.0054343749999999965,2
robot-28,delivering_pod,"(4,9)",26.399999999999928,30.29999999999989,intersection-7,0.005578125,1
robot-24,delivering_pod,"(4,9)",26.549999999999926,30.599999999999888,intersection-19,0.005621249999999999,2
robot-13,delivering_pod,"(4,9)",27.14999999999992,31.199999999999882,intersection-55,0.00580125,1
robot-20,delivering_pod,"(4,9)",28.799999999999905,32.849999999999866,intersection-19,0.00580125,2
robot-17,delivering_pod,"(4,9)",30.599999999999888,34.49999999999985,intersection-7,0.005578125,1
robot-14,delivering_pod,"(4,9)",32.09999999999987,36.149999999999835,intersection-19,0.00580125,1
robot-23,delivering_pod,"(4,9)",32.24999999999987,36.299999999999834,intersection-55,0.00580125,1
robot-29,delivering_pod,"(4,9)",36.299999999999834,40.1999999999998,intersection-19,0.005578125,2
robot-25,delivering_pod,"(4,9)",37.94999999999982,41.99999999999978,intersection-19,0.005261249999999999,1
robot-8,delivering_pod,"(4,21)",38.69999999999981,42.74999999999977,intersection-55,0.00580125,1
robot-7,delivering_pod,"(4,21)",40.499999999999794,44.39999999999976,intersection-43,0.005578125,1
robot-26,delivering_pod,"(4,9)",42.74999999999977,46.799999999999734,intersection-55,0.00580125,1
robot-15,delivering_pod,"(4,9)",44.549999999999756,48.59999999999972,intersection-19,0.00580125,2
robot-4,delivering_pod,"(4,9)",46.34999999999974,50.3999999999997,intersection-19,0.005441249999999999,1
robot-11,returning_pod,"(11,11)",87.60000000000046,89.85000000000055,intersection-37,0.00245875,1
robot-11,returning_pod,"(11,11)",89.85000000000055,95.25000000000075,intersection-31,0.0036362499999999984,1
robot-11,returning_pod,"(11,11)",95.25000000000075,97.20000000000083,intersection-25,0.0026774999999999993,1
robot-11,returning_pod,"(11,11)",97.20000000000083,102.15000000000101,intersection-19,0.0021843749999999997,1
robot-18,returning_pod,"(14,14)",101.55000000000099,103.80000000000108,intersection-37,0.00245875,1
robot-18,returning_pod,"(14,14)",103.80000000000108,111.90000000000138,intersection-31,0.0028881249999999983,1
