robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-14,taking_pod,"(11,20)",0.3,6.450000000000005,intersection-37,0.001213125,1
robot-1,taking_pod,"(11,7)",1.6499999999999997,6.900000000000006,intersection-19,0.0013599999999999999,1
robot-19,taking_pod,"(16,19)",0.75,6.900000000000006,intersection-31,0.001213125,1
robot-3,taking_pod,"(20,1)",7.500000000000007,8.250000000000009,intersection-7,0.0007337499999999999,0
robot-10,delivering_pod,"(4,9)",7.950000000000008,12.000000000000018,intersection-31,0.00580125,1
robot-11,taking_pod,"(20,13)",12.60000000000002,15.900000000000027,intersection-31,0.00067875,1
robot-1,delivering_pod,"(4,15)",16.80000000000002,25.649999999999935,intersection-13,0.003962499999999999,0
robot-19,delivering_pod,"(4,9)",14.250000000000023,31.949999999999875,intersection-37,0.00169875,0
robot-1,delivering_pod,"(4,15)",25.649999999999935,34.49999999999985,intersection-7,0.0023287499999999997,2
robot-19,delivering_pod,"(4,9)",31.949999999999875,36.74999999999983,intersection-31,0.0020725,2
robot-3,delivering_pod,"(4,9)",34.199999999999854,51.74999999999969,intersection-7,0.005604999999999999,1
robot-11,delivering_pod,"(4,15)",34.199999999999854,51.74999999999969,intersection-31,0.0052,1
robot-7,delivering_pod,"(4,15)",29.699999999999896,51.899999999999686,intersection-55,0.0027187499999999994,0
robot-15,delivering_pod,"(4,9)",51.899999999999686,55.79999999999965,intersection-31,0.005578125,1
robot-12,delivering_pod,"(4,15)",54.74999999999966,58.64999999999962,intersection-55,0.005578125,1
robot-5,delivering_pod,"(4,15)",55.79999999999965,59.84999999999961,intersection-43,0.00580125,1
robot-6,delivering_pod,"(4,15)",60.299999999999606,64.34999999999958,intersection-19,0.00580125,2
robot-18,delivering_pod,"(4,9)",60.7499999999996,64.6499999999996,intersection-55,0.005578125,1
robot-2,delivering_pod,"(4,9)",63.599999999999575,67.4999999999997,intersection-19,0.005578125,1
robot-4,taking_pod,"(13,17)",86.70000000000043,101.700000000001,intersection-31,0.005604999999999999,1
robot-16,delivering_pod,"(4,15)",84.45000000000034,101.700000000001,intersection-55,0.005673749999999999,1
robot-17,returning_pod,"(14,11)",101.700000000001,107.85000000000123,intersection-25,0.004070625,1
robot-13,delivering_pod,"(4,15)",109.8000000000013,113.70000000000145,intersection-31,0.005578125,1
robot-4,delivering_pod,"(4,15)",110.10000000000132,117.6000000000016,intersection-37,0.002188125,0
robot-17,taking_pod,"(19,23)",114.45000000000148,118.50000000000163,intersection-25,0.001666875,0
robot-17,taking_pod,"(19,23)",125.4000000000019,126.15000000000192,intersection-31,0.0008924999999999998,1
robot-17,taking_pod,"(19,23)",129.45000000000203,130.05000000000206,intersection-43,0.0005793749999999999,0
robot-4,delivering_pod,"(4,15)",117.6000000000016,134.40000000000222,intersection-31,0.0023287499999999997,1
robot-10,returning_pod,"(26,17)",140.70000000000246,151.65000000000288,intersection-37,0.005673749999999999,1
robot-20,returning_pod,"(12,2)",173.1000000000037,179.85000000000394,intersection-13,0.005049374999999999,1
robot-20,returning_pod,"(12,2)",179.85000000000394,184.80000000000413,intersection-7,0.0021943749999999997,1
robot-20,taking_pod,"(11,8)",200.1000000000047,200.70000000000474,intersection-13,0.0005793749999999999,0
robot-7,returning_pod,"(17,28)",184.2000000000041,201.75000000000477,intersection-49,0.005673749999999999,2
robot-17,delivering_pod,"(4,9)",184.35000000000412,201.75000000000477,intersection-55,0.005673749999999999,1
robot-19,returning_pod,"(16,19)",193.35000000000446,201.90000000000478,intersection-37,0.005508124999999997,1
robot-10,taking_pod,"(11,11)",177.45000000000385,204.30000000000487,intersection-31,0.005144999999999999,1
robot-14,returning_pod,"(11,20)",194.5500000000045,206.25000000000495,intersection-49,0.005456874999999997,1
robot-9,taking_pod,"(30,10)",204.45000000000488,234.450000000006,intersection-25,0.0014137500000000003,1
robot-14,returning_pod,"(11,20)",206.25000000000495,234.450000000006,intersection-43,0.0023287499999999997,1
robot-7,returning_pod,"(17,28)",234.450000000006,240.00000000000622,intersection-55,0.0030756249999999985,1
robot-7,taking_pod,"(13,22)",246.15000000000646,250.2000000000066,intersection-55,0.001666875,0
robot-10,taking_pod,"(11,11)",204.30000000000487,250.35000000000662,intersection-25,0.002608749999999999,2
robot-15,returning_pod,"(22,16)",236.7000000000061,251.85000000000667,intersection-25,0.005673749999999999,2
robot-10,taking_pod,"(11,11)",250.35000000000662,253.65000000000674,intersection-19,0.00067875,1
robot-2,returning_pod,"(37,1)",251.85000000000667,255.75000000000682,intersection-1,0.005578125,1
robot-11,returning_pod,"(20,13)",251.70000000000667,255.75000000000682,intersection-25,0.00580125,1
robot-19,delivering_pod,"(4,21)",255.75000000000682,259.80000000000626,intersection-43,0.00580125,1
robot-10,delivering_pod,"(4,9)",261.0000000000061,269.85000000000474,intersection-25,0.003962499999999999,0
robot-11,taking_pod,"(16,26)",273.3000000000042,273.9000000000041,intersection-31,0.0006693749999999998,0
robot-11,taking_pod,"(16,26)",277.2000000000036,277.9500000000035,intersection-43,0.0008924999999999998,0
robot-9,delivering_pod,"(4,21)",274.2000000000041,278.25000000000347,intersection-19,0.00580125,2
robot-14,taking_pod,"(28,4)",247.3500000000065,284.1000000000026,intersection-37,0.0022468749999999997,0
robot-10,delivering_pod,"(4,9)",269.85000000000474,284.40000000000254,intersection-19,0.0023287499999999997,1
robot-7,taking_pod,"(13,22)",250.2000000000066,287.55000000000206,intersection-49,0.002854999999999999,1
robot-5,returning_pod,"(31,17)",287.55000000000206,301.6499999999999,intersection-37,0.005673749999999999,2
robot-11,delivering_pod,"(4,21)",284.1000000000026,301.7999999999999,intersection-55,0.00169875,0
robot-18,returning_pod,"(34,23)",292.20000000000135,303.44999999999965,intersection-37,0.005668749999999998,1
robot-2,taking_pod,"(11,5)",305.6999999999993,309.7499999999987,intersection-7,0.00580125,1
robot-19,returning_pod,"(29,20)",307.34999999999906,311.39999999999844,intersection-37,0.00580125,1
robot-2,delivering_pod,"(4,21)",319.4999999999972,328.3499999999959,intersection-13,0.003962499999999999,0
robot-2,delivering_pod,"(4,21)",328.3499999999959,334.49999999999494,intersection-7,0.0023287499999999997,1
robot-3,returning_pod,"(20,1)",351.8999999999923,355.7999999999917,intersection-1,0.005578125,1
robot-15,delivering_pod,"(4,21)",351.7499999999923,355.7999999999917,intersection-31,0.00580125,1
robot-5,taking_pod,"(17,7)",351.7499999999923,357.2999999999915,intersection-19,0.003151874999999999,1
robot-19,taking_pod,"(10,26)",358.19999999999135,362.24999999999073,intersection-43,0.00580125,2
robot-18,taking_pod,"(17,16)",360.449999999991,366.14999999999014,intersection-43,0.0031887499999999984,1
robot-19,taking_pod,"(10,26)",369.8999999999896,370.64999999998946,intersection-49,0.0007337499999999999,0
robot-18,delivering_pod,"(4,21)",372.4499999999892,377.0999999999885,intersection-31,0.0025593749999999996,0
robot-6,returning_pod,"(30,5)",374.54999999998887,378.4499999999883,intersection-13,0.005578125,1
robot-5,delivering_pod,"(4,21)",388.64999999998673,401.69999999998475,intersection-31,0.005673749999999999,1
robot-12,returning_pod,"(24,28)",384.2999999999874,401.69999999998475,intersection-61,0.005673749999999999,2
robot-7,returning_pod,"(13,22)",386.699999999987,404.0999999999844,intersection-49,0.005203749999999998,1
