robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-9,taking_pod,"(11,1)",0.3,6.450000000000005,intersection-13,0.001213125,1
robot-5,taking_pod,"(14,17)",9.150000000000011,9.750000000000012,intersection-25,0.0006693749999999998,0
robot-12,taking_pod,"(13,23)",15.450000000000026,16.050000000000026,intersection-43,0.0005793749999999999,0
robot-17,taking_pod,"(12,2)",11.100000000000016,17.85000000000001,intersection-19,0.005049374999999999,1
robot-9,delivering_pod,"(4,15)",12.75000000000002,18.75,intersection-1,0.004567499999999999,0
robot-10,delivering_pod,"(4,15)",14.700000000000024,18.75,intersection-7,0.00580125,1
robot-3,delivering_pod,"(4,9)",16.50000000000002,20.399999999999984,intersection-55,0.005578125,1
robot-17,taking_pod,"(12,2)",17.85000000000001,25.349999999999937,intersection-13,0.0027731249999999987,1
robot-12,delivering_pod,"(4,9)",22.04999999999997,29.549999999999898,intersection-49,0.002188125,0
robot-5,delivering_pod,"(4,15)",17.70000000000001,30.29999999999989,intersection-31,0.0022418749999999995,0
robot-17,taking_pod,"(12,2)",25.349999999999937,34.049999999999855,intersection-7,0.0022756249999999994,3
robot-12,delivering_pod,"(4,9)",29.549999999999898,34.34999999999985,intersection-43,0.0021374999999999996,2
robot-14,delivering_pod,"(4,15)",29.549999999999898,38.99999999999981,intersection-55,0.005673749999999999,1
robot-7,delivering_pod,"(4,9)",29.699999999999896,40.349999999999795,intersection-7,0.005705624999999999,2
robot-11,taking_pod,"(11,20)",26.999999999999922,40.64999999999979,intersection-43,0.00517125,2
robot-9,delivering_pod,"(4,15)",33.74999999999986,46.94999999999973,intersection-7,0.005769374999999998,2
robot-20,delivering_pod,"(4,9)",39.5999999999998,50.3999999999997,intersection-43,0.003611249999999998,2
robot-16,delivering_pod,"(4,15)",43.499999999999766,51.74999999999969,intersection-19,0.005960624999999999,1
robot-19,delivering_pod,"(4,9)",46.799999999999734,51.74999999999969,intersection-7,0.005737499999999999,2
robot-1,delivering_pod,"(4,9)",51.74999999999969,55.64999999999965,intersection-55,0.005578125,1
robot-2,delivering_pod,"(4,9)",51.74999999999969,55.64999999999965,intersection-7,0.005578125,1
robot-13,delivering_pod,"(4,21)",46.49999999999974,55.64999999999965,intersection-43,0.005705624999999997,2
robot-8,taking_pod,"(10,23)",38.69999999999981,57.44999999999963,intersection-43,0.005632499999999999,1
robot-15,delivering_pod,"(4,9)",55.049999999999656,59.09999999999962,intersection-31,0.00580125,1
robot-6,delivering_pod,"(4,21)",55.64999999999965,59.54999999999961,intersection-7,0.005578125,1
robot-4,delivering_pod,"(4,21)",75.60000000000001,79.50000000000016,intersection-7,0.005578125,1
