robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-28,delivering_pod,"(4,21)",1.7999999999999996,7.950000000000008,intersection-61,0.001213125,1
robot-24,delivering_pod,"(4,21)",2.3999999999999995,10.050000000000013,intersection-49,0.002806874999999998,1
robot-15,delivering_pod,"(4,21)",2.0999999999999996,10.650000000000015,intersection-19,0.002019375,2
robot-16,delivering_pod,"(4,15)",7.6500000000000075,11.550000000000017,intersection-1,0.005578125,1
robot-30,delivering_pod,"(4,21)",6.0000000000000036,12.000000000000018,intersection-19,0.004207499999999999,1
robot-19,delivering_pod,"(4,21)",8.70000000000001,12.75000000000002,intersection-31,0.00580125,1
robot-28,delivering_pod,"(4,21)",7.950000000000008,12.75000000000002,intersection-55,0.0021374999999999996,2
robot-24,delivering_pod,"(4,21)",10.050000000000013,14.850000000000025,intersection-43,0.0021374999999999996,1
robot-9,delivering_pod,"(4,15)",11.700000000000017,15.600000000000026,intersection-55,0.005578125,1
robot-22,delivering_pod,"(4,21)",16.350000000000023,20.399999999999984,intersection-31,0.00580125,1
robot-8,delivering_pod,"(4,21)",16.65000000000002,20.69999999999998,intersection-43,0.0057375,2
robot-2,delivering_pod,"(4,15)",17.250000000000014,21.149999999999977,intersection-19,0.005578125,2
robot-23,delivering_pod,"(4,21)",17.70000000000001,22.04999999999997,intersection-43,0.0050174999999999985,1
robot-5,delivering_pod,"(4,15)",18.6,22.649999999999963,intersection-19,0.005261249999999999,1
robot-3,delivering_pod,"(4,15)",18.9,22.79999999999996,intersection-55,0.005578125,1
robot-25,delivering_pod,"(4,21)",21.74999999999997,25.649999999999935,intersection-31,0.005578125,1
robot-16,delivering_pod,"(4,15)",21.89999999999997,25.949999999999932,intersection-7,0.0057375,1
robot-14,delivering_pod,"(4,21)",23.699999999999953,27.599999999999916,intersection-19,0.005578125,1
robot-12,delivering_pod,"(4,15)",25.349999999999937,29.3999999999999,intersection-43,0.00580125,2
robot-21,delivering_pod,"(4,21)",29.099999999999902,33.149999999999864,intersection-43,0.00580125,1
robot-11,delivering_pod,"(4,15)",29.2499999999999,33.29999999999986,intersection-31,0.00580125,2
robot-18,delivering_pod,"(4,15)",30.899999999999885,34.94999999999985,intersection-31,0.00553125,1
robot-26,delivering_pod,"(4,15)",31.199999999999882,35.249999999999844,intersection-55,0.00580125,2
robot-10,delivering_pod,"(4,15)",35.099999999999845,39.14999999999981,intersection-55,0.00580125,1
robot-17,delivering_pod,"(4,15)",36.74999999999983,40.79999999999979,intersection-19,0.0057375,1
robot-1,delivering_pod,"(4,15)",39.299999999999805,43.34999999999977,intersection-55,0.00580125,1
robot-27,delivering_pod,"(4,21)",43.34999999999977,47.39999999999973,intersection-55,0.00580125,1
robot-13,delivering_pod,"(4,21)",47.699999999999726,51.59999999999969,intersection-43,0.005578125,1
robot-6,returning_pod,"(16,17)",77.8500000000001,79.95000000000017,intersection-37,0.0027418749999999995,1
robot-6,returning_pod,"(16,17)",79.95000000000017,80.7000000000002,intersection-31,0.0005087500000000001,1
robot-6,returning_pod,"(16,17)",80.7000000000002,84.00000000000033,intersection-37,0.0006300000000000001,1
robot-24,returning_pod,"(13,25)",91.2000000000006,95.40000000000076,intersection-49,0.0012900000000000003,1
robot-6,delivering_pod,"(4,15)",84.00000000000033,98.25000000000087,intersection-31,0.0028912499999999993,1
robot-20,returning_pod,"(18,20)",97.35000000000083,99.3000000000009,intersection-37,0.0026774999999999993,1
robot-29,returning_pod,"(11,8)",92.85000000000066,99.75000000000092,intersection-25,0.003566249999999998,1
robot-20,returning_pod,"(18,20)",99.3000000000009,100.05000000000094,intersection-31,0.0008924999999999998,1
robot-20,returning_pod,"(18,20)",100.05000000000094,101.40000000000099,intersection-37,0.001785,1
robot-29,returning_pod,"(11,8)",99.75000000000092,104.5500000000011,intersection-19,0.0021374999999999996,1
robot-24,delivering_pod,"(4,21)",103.65000000000107,111.15000000000136,intersection-49,0.002188125,1
robot-24,delivering_pod,"(4,21)",111.15000000000136,115.95000000000154,intersection-43,0.0021374999999999996,2
robot-20,returning_pod,"(18,20)",111.75000000000138,116.55000000000156,intersection-43,0.00208875,1
robot-20,delivering_pod,"(4,21)",124.80000000000187,130.20000000000206,intersection-43,0.0036749999999999986,1
robot-28,returning_pod,"(19,29)",135.45000000000226,139.50000000000242,intersection-61,0.005642499999999999,1
robot-19,returning_pod,"(23,19)",144.4500000000026,146.55000000000268,intersection-37,0.002900624999999999,1
robot-19,returning_pod,"(23,19)",146.55000000000268,147.1500000000027,intersection-31,0.0006693749999999998,1
robot-19,returning_pod,"(23,19)",147.1500000000027,148.50000000000276,intersection-37,0.001785,1
robot-4,returning_pod,"(17,22)",155.85000000000304,157.8000000000031,intersection-37,0.0026774999999999993,1
robot-4,returning_pod,"(17,22)",157.8000000000031,158.55000000000314,intersection-31,0.0008924999999999998,1
robot-4,returning_pod,"(17,22)",158.55000000000314,159.9000000000032,intersection-37,0.001785,1
robot-4,returning_pod,"(17,22)",170.25000000000358,175.8000000000038,intersection-43,0.0030756249999999985,1
robot-28,delivering_pod,"(4,21)",172.35000000000366,176.4000000000038,intersection-55,0.00580125,1
