robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-11,taking_pod,"(12,14)",0.3,4.65,intersection-37,0.0005099999999999999,3
robot-3,taking_pod,"(20,13)",0.9,5.250000000000002,intersection-43,0.00046124999999999996,1
robot-11,taking_pod,"(12,14)",4.65,9.450000000000012,intersection-31,0.0021374999999999996,1
robot-9,taking_pod,"(13,16)",0.44999999999999996,11.400000000000016,intersection-37,0.0018675000000000002,2
robot-8,taking_pod,"(17,20)",10.650000000000015,11.550000000000017,intersection-43,0.0005981250000000001,0
robot-2,taking_pod,"(28,11)",2.2499999999999996,12.300000000000018,intersection-37,0.002116875,1
robot-12,taking_pod,"(32,20)",7.800000000000008,12.450000000000019,intersection-55,0.0025206249999999994,0
robot-3,taking_pod,"(20,13)",16.050000000000026,16.80000000000002,intersection-31,0.0007337499999999999,0
robot-4,taking_pod,"(18,17)",21.149999999999977,21.74999999999997,intersection-31,0.0006693749999999998,0
robot-8,delivering_pod,"(4,21)",18.150000000000006,22.79999999999996,intersection-43,0.0025593749999999996,0
robot-19,taking_pod,"(30,10)",32.24999999999987,32.849999999999866,intersection-19,0.0006693749999999998,0
