robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-13,taking_pod,"(24,28)",0.75,3.5999999999999988,intersection-55,0.0005099999999999999,1
robot-9,taking_pod,"(17,28)",2.5499999999999994,6.150000000000004,intersection-61,0.0013443749999999999,1
robot-5,taking_pod,"(12,8)",8.85000000000001,9.450000000000012,intersection-25,0.0006693749999999998,0
robot-10,delivering_pod,"(4,15)",6.450000000000005,13.950000000000022,intersection-25,0.002188125,0
robot-9,delivering_pod,"(4,9)",14.400000000000023,19.049999999999997,intersection-55,0.0025593749999999996,0
robot-12,taking_pod,"(16,19)",6.900000000000006,21.299999999999976,intersection-55,0.0006231250000000001,1
robot-6,delivering_pod,"(4,15)",18.300000000000004,22.199999999999967,intersection-31,0.005578125,1
robot-13,delivering_pod,"(4,9)",19.79999999999999,23.699999999999953,intersection-55,0.005578125,1
robot-12,taking_pod,"(16,19)",24.599999999999945,25.349999999999937,intersection-55,0.0008287499999999998,0
robot-12,taking_pod,"(16,19)",28.649999999999906,29.2499999999999,intersection-43,0.0005793749999999999,0
robot-15,delivering_pod,"(4,9)",20.69999999999998,29.549999999999898,intersection-13,0.003962499999999999,0
robot-10,delivering_pod,"(4,15)",13.950000000000022,34.49999999999985,intersection-19,0.0023287499999999997,1
robot-15,delivering_pod,"(4,9)",29.549999999999898,34.49999999999985,intersection-7,0.0021943749999999997,1
robot-12,delivering_pod,"(4,9)",35.39999999999984,39.449999999999804,intersection-37,0.001666875,0
robot-12,delivering_pod,"(4,9)",39.449999999999804,44.24999999999976,intersection-31,0.0020725,2
robot-3,delivering_pod,"(4,21)",42.74999999999977,51.74999999999969,intersection-31,0.005673749999999999,1
robot-1,delivering_pod,"(4,15)",51.74999999999969,55.79999999999965,intersection-43,0.00580125,1
robot-4,delivering_pod,"(4,15)",51.74999999999969,55.79999999999965,intersection-19,0.00580125,1
robot-2,delivering_pod,"(4,9)",55.79999999999965,59.84999999999961,intersection-43,0.00580125,1
robot-19,delivering_pod,"(4,15)",55.79999999999965,59.84999999999961,intersection-55,0.00580125,2
robot-11,delivering_pod,"(4,9)",58.04999999999963,62.09999999999959,intersection-55,0.005261249999999999,1
robot-16,delivering_pod,"(4,9)",59.84999999999961,63.749999999999574,intersection-31,0.005578125,1
robot-5,returning_pod,"(12,8)",94.80000000000074,104.10000000000109,intersection-25,0.005203749999999998,2
robot-6,returning_pod,"(22,16)",101.850000000001,105.90000000000116,intersection-25,0.00545625,1
robot-8,delivering_pod,"(4,9)",105.75000000000115,109.8000000000013,intersection-19,0.00580125,3
robot-7,delivering_pod,"(4,21)",108.00000000000124,112.05000000000139,intersection-19,0.005261249999999999,2
robot-5,returning_pod,"(12,8)",104.10000000000109,134.40000000000222,intersection-19,0.0023287499999999997,1
robot-5,taking_pod,"(28,13)",145.65000000000265,146.40000000000268,intersection-13,0.0008924999999999998,0
robot-1,returning_pod,"(26,22)",140.70000000000246,151.65000000000288,intersection-49,0.005673749999999999,1
robot-3,returning_pod,"(20,11)",151.80000000000288,155.70000000000303,intersection-25,0.005578125,1
robot-9,returning_pod,"(17,28)",152.5500000000029,156.60000000000306,intersection-49,0.0057375,1
robot-6,taking_pod,"(14,11)",151.80000000000288,158.55000000000314,intersection-31,0.005049374999999999,1
robot-3,taking_pod,"(10,10)",170.10000000000358,176.70000000000383,intersection-19,0.0013818750000000003,0
robot-6,taking_pod,"(14,11)",158.55000000000314,187.65000000000424,intersection-25,0.002983124999999999,1
robot-9,returning_pod,"(17,28)",184.35000000000412,189.90000000000433,intersection-55,0.0030756249999999985,1
