robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-14,delivering_pod,"(4,9)",2.3999999999999995,8.55000000000001,intersection-7,0.00529125,1
robot-25,delivering_pod,"(4,9)",4.65,8.70000000000001,intersection-31,0.0057375,1
robot-28,delivering_pod,"(4,9)",2.999999999999999,10.050000000000013,intersection-49,0.002019375,1
robot-19,delivering_pod,"(4,9)",2.6999999999999993,13.500000000000021,intersection-1,0.0037968749999999986,1
robot-29,delivering_pod,"(4,9)",9.600000000000012,13.650000000000022,intersection-7,0.00580125,1
robot-13,delivering_pod,"(4,9)",10.200000000000014,14.250000000000023,intersection-19,0.0057375,2
robot-28,delivering_pod,"(4,9)",10.050000000000013,14.850000000000025,intersection-43,0.0021374999999999996,2
robot-17,delivering_pod,"(4,9)",11.400000000000016,15.600000000000026,intersection-19,0.005193124999999999,1
robot-27,delivering_pod,"(4,9)",13.05000000000002,17.100000000000016,intersection-43,0.00580125,2
robot-20,delivering_pod,"(4,21)",15.300000000000026,19.349999999999994,intersection-43,0.00580125,1
robot-21,delivering_pod,"(4,9)",16.65000000000002,20.69999999999998,intersection-19,0.00580125,1
robot-23,delivering_pod,"(4,9)",18.150000000000006,22.199999999999967,intersection-31,0.00580125,1
robot-4,delivering_pod,"(4,9)",20.99999999999998,25.04999999999994,intersection-19,0.00580125,2
robot-8,delivering_pod,"(4,9)",21.74999999999997,25.799999999999933,intersection-7,0.0057375,1
robot-24,delivering_pod,"(4,9)",23.549999999999955,27.599999999999916,intersection-19,0.00580125,1
robot-18,delivering_pod,"(4,9)",24.449999999999946,28.499999999999908,intersection-43,0.0057375,3
