robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-8,taking_pod,"(16,19)",0,6.150000000000004,intersection-31,0.001213125,1
robot-7,taking_pod,"(10,25)",4.199999999999999,7.500000000000007,intersection-49,0.00063,1
robot-10,taking_pod,"(11,1)",3.299999999999999,9.900000000000013,intersection-1,0.001381875,0
robot-14,taking_pod,"(17,20)",13.20000000000002,18.75,intersection-43,0.003065624999999999,1
robot-11,delivering_pod,"(4,21)",14.550000000000024,19.94999999999999,intersection-31,0.0036749999999999986,0
robot-12,taking_pod,"(16,8)",19.499999999999993,20.399999999999984,intersection-13,0.0006468750000000001,0
robot-19,delivering_pod,"(4,21)",18.300000000000004,22.349999999999966,intersection-7,0.00580125,1
robot-8,delivering_pod,"(4,21)",13.500000000000021,22.79999999999996,intersection-37,0.00169875,0
robot-10,delivering_pod,"(4,21)",17.250000000000014,23.249999999999957,intersection-1,0.004567499999999999,0
robot-9,delivering_pod,"(4,21)",19.64999999999999,23.699999999999953,intersection-43,0.00580125,1
robot-2,delivering_pod,"(4,21)",20.69999999999998,24.599999999999945,intersection-55,0.005578125,1
robot-1,taking_pod,"(10,2)",26.849999999999923,27.449999999999918,intersection-1,0.0006693749999999998,0
robot-12,delivering_pod,"(4,21)",25.499999999999936,29.549999999999898,intersection-19,0.001666875,0
robot-14,delivering_pod,"(4,21)",25.349999999999937,29.999999999999893,intersection-43,0.0025593749999999996,0
robot-20,taking_pod,"(12,13)",31.049999999999883,31.799999999999876,intersection-25,0.0008287499999999998,0
robot-8,delivering_pod,"(4,21)",22.79999999999996,32.849999999999866,intersection-31,0.0022443749999999994,2
robot-5,taking_pod,"(19,23)",34.199999999999854,38.399999999999814,intersection-43,0.00135,1
robot-4,delivering_pod,"(4,21)",27.899999999999913,39.14999999999981,intersection-31,0.005615624999999998,1
robot-10,delivering_pod,"(4,21)",34.94999999999985,44.39999999999976,intersection-7,0.005673749999999999,2
robot-6,taking_pod,"(20,2)",41.69999999999978,44.99999999999975,intersection-7,0.0006237500000000001,1
robot-18,delivering_pod,"(4,9)",41.399999999999785,50.849999999999696,intersection-19,0.005737499999999999,1
robot-20,delivering_pod,"(4,21)",38.399999999999814,51.74999999999969,intersection-25,0.0031312499999999973,0
robot-3,delivering_pod,"(4,21)",49.799999999999706,53.69999999999967,intersection-55,0.005578125,2
robot-16,delivering_pod,"(4,9)",50.999999999999694,55.049999999999656,intersection-55,0.004991249999999998,1
robot-6,delivering_pod,"(4,9)",51.59999999999969,58.199999999999626,intersection-7,0.00546,1
robot-13,delivering_pod,"(4,9)",55.64999999999965,59.84999999999961,intersection-7,0.005463124999999998,1
robot-20,delivering_pod,"(4,21)",51.74999999999969,61.79999999999959,intersection-19,0.0022931249999999996,1
robot-5,delivering_pod,"(4,21)",64.04999999999957,68.09999999999972,intersection-55,0.0057375,1
