robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-16,taking_pod,"(11,7)",0,1.05,intersection-13,0.00046124999999999996,1
robot-10,taking_pod,"(11,20)",4.35,4.950000000000001,intersection-37,0.0006693749999999998,0
robot-14,taking_pod,"(13,4)",8.55000000000001,9.150000000000011,intersection-25,0.0006693749999999998,0
robot-8,taking_pod,"(20,13)",9.450000000000012,12.75000000000002,intersection-31,0.00067875,1
robot-14,taking_pod,"(13,4)",12.450000000000019,13.20000000000002,intersection-13,0.0007337499999999999,0
robot-4,taking_pod,"(11,5)",6.900000000000006,13.500000000000021,intersection-43,0.0013431250000000001,0
robot-16,delivering_pod,"(4,9)",10.950000000000015,19.79999999999999,intersection-13,0.003962499999999999,0
robot-15,taking_pod,"(20,2)",20.84999999999998,24.14999999999995,intersection-7,0.0006237500000000001,3
robot-16,delivering_pod,"(4,9)",19.79999999999999,24.749999999999943,intersection-7,0.0021943749999999997,2
robot-19,delivering_pod,"(4,9)",18.6,26.549999999999926,intersection-7,0.005394375,1
robot-8,delivering_pod,"(4,15)",26.24999999999993,30.29999999999989,intersection-31,0.0057375,2
robot-9,delivering_pod,"(4,15)",28.649999999999906,32.54999999999987,intersection-55,0.005578125,1
robot-11,taking_pod,"(18,17)",28.049999999999912,32.999999999999865,intersection-31,0.002200625,2
robot-5,delivering_pod,"(4,9)",30.749999999999886,34.79999999999985,intersection-19,0.00580125,1
robot-20,delivering_pod,"(4,15)",32.54999999999987,36.44999999999983,intersection-43,0.005578125,2
robot-18,delivering_pod,"(4,15)",30.599999999999888,36.59999999999983,intersection-31,0.0057375,1
robot-15,delivering_pod,"(4,9)",30.749999999999886,37.349999999999824,intersection-7,0.00546,1
robot-2,delivering_pod,"(4,15)",34.79999999999985,38.84999999999981,intersection-43,0.005261249999999999,1
robot-6,delivering_pod,"(4,15)",35.39999999999984,39.5999999999998,intersection-7,0.005075624999999999,1
robot-17,delivering_pod,"(4,15)",40.94999999999979,44.84999999999975,intersection-55,0.005578125,1
