robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-23,taking_pod,"(17,2)",0.75,3.5999999999999988,intersection-7,0.00046124999999999996,1
robot-12,taking_pod,"(17,22)",2.849999999999999,3.7499999999999987,intersection-49,0.000598125,1
robot-6,taking_pod,"(17,4)",5.400000000000002,6.300000000000004,intersection-25,0.000598125,1
robot-26,taking_pod,"(14,7)",5.850000000000003,9.150000000000011,intersection-19,0.00067875,2
robot-11,taking_pod,"(23,29)",6.0000000000000036,9.300000000000011,intersection-43,0.00067875,3
robot-22,delivering_pod,"(4,9)",6.150000000000004,10.050000000000013,intersection-43,0.005578125,2
robot-26,taking_pod,"(14,7)",9.900000000000013,10.800000000000015,intersection-19,0.000609375,2
robot-6,taking_pod,"(17,4)",6.300000000000004,10.950000000000015,intersection-19,0.0025593749999999996,1
robot-12,taking_pod,"(17,22)",3.7499999999999987,11.250000000000016,intersection-43,0.0021393750000000002,1
robot-23,delivering_pod,"(4,9)",8.70000000000001,13.350000000000021,intersection-7,0.0025593749999999996,1
robot-11,taking_pod,"(23,29)",9.300000000000011,15.600000000000026,intersection-49,0.0043462499999999986,1
robot-19,taking_pod,"(16,23)",16.350000000000023,17.100000000000016,intersection-49,0.0007387499999999999,1
robot-19,taking_pod,"(16,23)",17.100000000000016,18.000000000000007,intersection-43,0.0006093750000000001,2
robot-26,delivering_pod,"(4,9)",10.800000000000015,19.79999999999999,intersection-13,0.002274375,2
robot-6,taking_pod,"(17,4)",10.950000000000015,20.099999999999987,intersection-13,0.003731249999999998,1
robot-12,delivering_pod,"(4,9)",16.350000000000023,20.99999999999998,intersection-43,0.0025593749999999996,1
robot-27,taking_pod,"(20,14)",18.300000000000004,21.599999999999973,intersection-31,0.00063,1
robot-19,delivering_pod,"(4,15)",18.000000000000007,24.599999999999945,intersection-49,0.0005912500000000001,1
robot-26,delivering_pod,"(4,9)",19.79999999999999,24.599999999999945,intersection-7,0.0020725,2
robot-4,delivering_pod,"(4,9)",22.649999999999963,26.699999999999925,intersection-31,0.0057375,2
robot-24,delivering_pod,"(4,9)",20.399999999999984,27.899999999999913,intersection-61,0.002188125,1
robot-6,delivering_pod,"(4,9)",24.299999999999947,28.949999999999903,intersection-7,0.0025593749999999996,1
robot-9,delivering_pod,"(4,9)",25.349999999999937,29.3999999999999,intersection-31,0.00580125,2
robot-14,delivering_pod,"(4,9)",28.049999999999912,32.09999999999987,intersection-19,0.00580125,2
robot-19,delivering_pod,"(4,15)",24.599999999999945,32.09999999999987,intersection-43,0.002188125,2
robot-24,delivering_pod,"(4,9)",27.899999999999913,32.69999999999987,intersection-55,0.0021374999999999996,1
robot-1,taking_pod,"(10,14)",33.44999999999986,34.79999999999985,intersection-31,0.001785,2
robot-27,delivering_pod,"(4,9)",28.19999999999991,34.79999999999985,intersection-31,0.00546,1
robot-30,delivering_pod,"(4,9)",31.049999999999883,35.099999999999845,intersection-43,0.00580125,2
robot-1,taking_pod,"(10,14)",34.79999999999985,35.39999999999984,intersection-25,0.0006693749999999998,1
robot-13,taking_pod,"(14,14)",31.199999999999882,35.39999999999984,intersection-19,0.005263124999999998,2
robot-1,taking_pod,"(10,14)",35.39999999999984,36.74999999999983,intersection-31,0.001785,1
robot-17,delivering_pod,"(4,9)",32.999999999999865,36.89999999999983,intersection-43,0.005578125,1
robot-3,delivering_pod,"(4,9)",34.34999999999985,38.99999999999981,intersection-55,0.0025593749999999996,3
robot-13,taking_pod,"(14,14)",38.69999999999981,39.449999999999804,intersection-19,0.0008287499999999998,2
robot-10,delivering_pod,"(4,15)",36.149999999999835,40.1999999999998,intersection-7,0.00580125,1
robot-13,taking_pod,"(14,14)",39.449999999999804,41.69999999999978,intersection-25,0.0023625,1
robot-15,taking_pod,"(16,11)",34.79999999999985,41.99999999999978,intersection-19,0.004923749999999998,2
robot-29,taking_pod,"(11,26)",37.199999999999825,43.94999999999976,intersection-55,0.005000624999999999,2
robot-21,delivering_pod,"(4,9)",40.349999999999795,44.24999999999976,intersection-7,0.005578125,1
robot-5,delivering_pod,"(4,9)",40.499999999999794,44.39999999999976,intersection-19,0.005578125,2
robot-13,delivering_pod,"(4,15)",41.69999999999978,44.99999999999975,intersection-31,0.0006300000000000001,2
robot-2,delivering_pod,"(4,9)",38.54999999999981,45.599999999999746,intersection-55,0.005271874999999999,1
robot-20,delivering_pod,"(4,9)",42.29999999999978,46.19999999999974,intersection-19,0.005578125,1
robot-15,delivering_pod,"(4,9)",41.99999999999978,47.09999999999973,intersection-25,0.00063,1
robot-29,taking_pod,"(11,26)",43.94999999999976,47.24999999999973,intersection-49,0.00067875,1
robot-29,taking_pod,"(11,26)",47.24999999999973,47.99999999999972,intersection-55,0.0008287499999999998,1
robot-18,delivering_pod,"(4,9)",42.89999999999977,48.59999999999972,intersection-31,0.005726874999999999,1
robot-25,delivering_pod,"(4,9)",46.04999999999974,50.0999999999997,intersection-7,0.00580125,1
robot-28,delivering_pod,"(4,9)",46.49999999999974,50.3999999999997,intersection-19,0.005578125,2
robot-16,delivering_pod,"(4,9)",47.699999999999726,51.59999999999969,intersection-43,0.005578125,1
robot-15,delivering_pod,"(4,9)",47.09999999999973,54.59999999999966,intersection-19,0.002188125,1
robot-11,delivering_pod,"(4,9)",64.34999999999958,68.39999999999974,intersection-55,0.00580125,1
