robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-1,taking_pod,"(13,29)",4.199999999999999,4.950000000000001,intersection-55,0.0006749999999999999,0
robot-7,taking_pod,"(10,2)",3.449999999999999,6.750000000000005,intersection-13,0.00067875,1
robot-17,taking_pod,"(17,4)",2.5499999999999994,6.900000000000006,intersection-49,0.0005099999999999999,1
robot-3,taking_pod,"(14,7)",10.500000000000014,11.100000000000016,intersection-37,0.0006693749999999998,0
robot-5,taking_pod,"(10,1)",12.60000000000002,13.20000000000002,intersection-1,0.0006693749999999998,0
robot-3,taking_pod,"(14,7)",14.400000000000023,15.150000000000025,intersection-25,0.0008924999999999998,0
robot-20,delivering_pod,"(4,9)",10.950000000000015,15.600000000000026,intersection-43,0.0025593749999999996,0
robot-18,taking_pod,"(17,2)",13.20000000000002,17.85000000000001,intersection-13,0.0025593749999999996,0
robot-12,taking_pod,"(29,20)",18.6,19.199999999999996,intersection-37,0.0006693749999999998,0
robot-1,delivering_pod,"(4,9)",12.300000000000018,19.79999999999999,intersection-61,0.002188125,0
robot-18,taking_pod,"(17,2)",17.85000000000001,27.29999999999992,intersection-7,0.0029299999999999986,1
