robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-9,taking_pod,"(12,2)",1.05,5.400000000000002,intersection-13,0.00046124999999999996,1
robot-6,taking_pod,"(23,13)",6.600000000000005,13.05000000000002,intersection-25,0.00128625,0
robot-3,taking_pod,"(13,23)",9.900000000000013,13.950000000000022,intersection-43,0.0015131250000000001,0
robot-19,taking_pod,"(19,26)",11.400000000000016,15.450000000000026,intersection-55,0.001233125,1
robot-10,delivering_pod,"(4,15)",11.700000000000017,20.549999999999983,intersection-25,0.003962499999999999,0
robot-3,delivering_pod,"(4,21)",22.199999999999967,29.699999999999896,intersection-49,0.002188125,0
robot-16,delivering_pod,"(4,21)",20.69999999999998,30.149999999999892,intersection-7,0.005737499999999999,1
robot-10,delivering_pod,"(4,15)",20.549999999999983,30.599999999999888,intersection-19,0.0022931249999999996,1
robot-19,delivering_pod,"(4,9)",22.04999999999997,33.44999999999986,intersection-55,0.004503749999999998,1
robot-13,delivering_pod,"(4,21)",20.249999999999986,33.74999999999986,intersection-49,0.004143749999999997,0
robot-18,delivering_pod,"(4,9)",30.29999999999989,34.199999999999854,intersection-43,0.005578125,3
robot-11,delivering_pod,"(4,21)",31.49999999999988,38.09999999999982,intersection-31,0.00546,0
robot-3,delivering_pod,"(4,21)",29.699999999999896,39.7499999999998,intersection-43,0.0022931249999999996,2
robot-17,delivering_pod,"(4,21)",26.24999999999993,40.0499999999998,intersection-55,0.005673749999999997,1
robot-1,delivering_pod,"(4,21)",35.54999999999984,44.99999999999975,intersection-7,0.005737499999999999,2
robot-13,delivering_pod,"(4,21)",33.74999999999986,48.899999999999714,intersection-43,0.0024943749999999988,1
robot-12,delivering_pod,"(4,15)",42.14999999999978,51.59999999999969,intersection-7,0.005271249999999999,1
robot-7,delivering_pod,"(4,21)",45.14999999999975,54.74999999999966,intersection-19,0.005960624999999999,2
