robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-16,taking_pod,"(11,20)",0.75,5.100000000000001,intersection-61,0.0005099999999999999,1
robot-5,taking_pod,"(14,17)",3.5999999999999988,7.800000000000008,intersection-31,0.005321874999999999,1
robot-7,delivering_pod,"(4,15)",14.100000000000023,18.150000000000006,intersection-7,0.00580125,1
robot-6,delivering_pod,"(4,21)",21.74999999999997,25.799999999999933,intersection-55,0.00580125,3
robot-16,taking_pod,"(11,20)",5.100000000000001,27.899999999999913,intersection-55,0.0019593749999999997,2
robot-9,taking_pod,"(13,17)",25.349999999999937,32.09999999999987,intersection-55,0.005049374999999999,1
robot-5,delivering_pod,"(4,15)",17.100000000000016,34.199999999999854,intersection-31,0.002285625,0
robot-9,taking_pod,"(13,17)",32.09999999999987,34.199999999999854,intersection-49,0.002836874999999999,1
robot-9,taking_pod,"(13,17)",34.199999999999854,36.149999999999835,intersection-43,0.0026774999999999993,1
robot-16,taking_pod,"(11,20)",40.64999999999979,41.399999999999785,intersection-49,0.0008924999999999998,0
robot-9,taking_pod,"(13,17)",36.149999999999835,44.39999999999976,intersection-37,0.0028387499999999993,1
robot-19,delivering_pod,"(4,9)",30.749999999999886,51.74999999999969,intersection-7,0.0056193749999999985,0
robot-18,delivering_pod,"(4,21)",30.599999999999888,51.899999999999686,intersection-55,0.0027187499999999994,2
robot-15,delivering_pod,"(4,21)",34.49999999999985,53.24999999999967,intersection-55,0.005525624999999998,2
robot-12,delivering_pod,"(4,15)",38.69999999999981,54.59999999999966,intersection-55,0.005413749999999998,1
robot-4,delivering_pod,"(4,21)",51.74999999999969,55.79999999999965,intersection-31,0.00580125,1
robot-13,delivering_pod,"(4,9)",55.79999999999965,59.69999999999961,intersection-31,0.005578125,1
robot-11,delivering_pod,"(4,21)",55.79999999999965,59.84999999999961,intersection-43,0.00580125,1
robot-20,delivering_pod,"(4,21)",55.79999999999965,59.84999999999961,intersection-55,0.00580125,1
robot-9,delivering_pod,"(4,21)",52.79999999999968,60.299999999999606,intersection-37,0.002188125,0
robot-8,delivering_pod,"(4,15)",56.69999999999964,60.7499999999996,intersection-19,0.00580125,1
robot-10,delivering_pod,"(4,21)",57.59999999999963,61.649999999999594,intersection-7,0.00580125,1
robot-1,delivering_pod,"(4,21)",59.84999999999961,63.749999999999574,intersection-31,0.005488125,2
robot-9,delivering_pod,"(4,21)",60.299999999999606,84.45000000000034,intersection-31,0.0023287499999999997,1
robot-17,delivering_pod,"(4,21)",86.55000000000042,101.700000000001,intersection-43,0.005673749999999999,1
robot-14,taking_pod,"(35,20)",102.45000000000103,103.05000000000105,intersection-25,0.0006693749999999998,0
