robot_name,robot_state,robot_destination,intersection_start_time,intersection_finish_time,intersection_id,energy_consumption_intersection,queueing_robot
robot-15,taking_pod,"(11,20)",0.9,1.9499999999999995,intersection-37,0.00046124999999999996,1
robot-5,taking_pod,"(12,8)",5.250000000000002,5.850000000000003,intersection-13,0.0006693749999999998,0
robot-7,taking_pod,"(13,23)",0.15,6.300000000000004,intersection-49,0.001164375,1
robot-2,taking_pod,"(19,16)",10.950000000000015,15.150000000000025,intersection-31,0.00130125,1
robot-13,delivering_pod,"(4,21)",10.350000000000014,15.750000000000027,intersection-43,0.0036749999999999986,0
robot-9,taking_pod,"(11,1)",18.450000000000003,19.049999999999997,intersection-1,0.0006693749999999998,0
robot-4,taking_pod,"(17,28)",14.550000000000024,20.099999999999987,intersection-55,0.0030756249999999985,1
robot-12,delivering_pod,"(4,21)",16.350000000000023,20.399999999999984,intersection-7,0.00580125,1
robot-17,delivering_pod,"(4,21)",13.500000000000021,20.99999999999998,intersection-37,0.002188125,0
robot-7,delivering_pod,"(4,21)",14.700000000000024,22.199999999999967,intersection-49,0.002188125,1
robot-18,taking_pod,"(25,28)",17.400000000000013,23.84999999999995,intersection-49,0.005536874999999998,1
robot-16,delivering_pod,"(4,21)",20.399999999999984,24.299999999999947,intersection-55,0.005578125,1
robot-17,delivering_pod,"(4,21)",20.99999999999998,25.799999999999933,intersection-31,0.0021374999999999996,1
robot-7,delivering_pod,"(4,21)",22.199999999999967,26.999999999999922,intersection-43,0.0021374999999999996,2
robot-2,delivering_pod,"(4,21)",21.74999999999997,27.899999999999913,intersection-31,0.003958124999999998,0
robot-6,taking_pod,"(10,23)",26.849999999999923,30.899999999999885,intersection-43,0.0057375,1
robot-4,delivering_pod,"(4,21)",26.699999999999925,31.34999999999988,intersection-55,0.0025593749999999996,0
robot-9,delivering_pod,"(4,9)",26.399999999999928,32.39999999999987,intersection-1,0.004567499999999999,0
robot-10,delivering_pod,"(4,21)",35.99999999999984,40.0499999999998,intersection-7,0.0057375,1
robot-19,delivering_pod,"(4,21)",40.499999999999794,44.39999999999976,intersection-55,0.005578125,1
robot-11,delivering_pod,"(4,21)",40.64999999999979,44.699999999999754,intersection-31,0.00580125,1
robot-8,delivering_pod,"(4,21)",42.29999999999978,46.19999999999974,intersection-43,0.005578125,1
robot-9,delivering_pod,"(4,9)",44.09999999999976,48.14999999999972,intersection-7,0.0057375,1
robot-20,delivering_pod,"(4,9)",45.14999999999975,49.04999999999971,intersection-55,0.005578125,1
robot-1,delivering_pod,"(4,9)",46.34999999999974,50.3999999999997,intersection-31,0.00580125,1
robot-18,delivering_pod,"(4,9)",49.64999999999971,53.69999999999967,intersection-55,0.00580125,1
robot-14,delivering_pod,"(4,9)",54.74999999999966,58.79999999999962,intersection-19,0.0057375,1
robot-15,returning_pod,"(11,20)",87.00000000000044,93.9000000000007,intersection-49,0.005132499999999998,1
robot-15,returning_pod,"(11,20)",93.9000000000007,98.70000000000088,intersection-43,0.0021374999999999996,1
robot-15,taking_pod,"(37,22)",111.45000000000137,112.05000000000139,intersection-37,0.0006693749999999998,0
robot-7,returning_pod,"(13,23)",115.35000000000151,120.90000000000173,intersection-49,0.0030756249999999985,1
